Date,Open,High,Low,Close
Wed Jan 18 2023 14:25:00 GMT+0530 (India Standard Time),2480.15,2482.2,2479.95,2482
Wed Jan 18 2023 14:30:00 GMT+0530 (India Standard Time),2481.95,2483.15,2481,2481.7
Wed Jan 18 2023 14:35:00 GMT+0530 (India Standard Time),2481.7,2481.75,2479.2,2480.35
Wed Jan 18 2023 14:40:00 GMT+0530 (India Standard Time),2480.35,2482.9,2479.75,2482.5
Wed Jan 18 2023 14:45:00 GMT+0530 (India Standard Time),2482.5,2482.95,2478.85,2479.5
Wed Jan 18 2023 14:50:00 GMT+0530 (India Standard Time),2479.5,2480,2475.1,2476.1
Wed Jan 18 2023 14:55:00 GMT+0530 (India Standard Time),2476.85,2478.85,2475,2478.65
Wed Jan 18 2023 15:00:00 GMT+0530 (India Standard Time),2478.5,2478.65,2473.5,2473.55
Wed Jan 18 2023 15:05:00 GMT+0530 (India Standard Time),2473.6,2476.2,2473,2474.5
Wed Jan 18 2023 15:10:00 GMT+0530 (India Standard Time),2474.55,2475.3,2471.2,2472.1
Wed Jan 18 2023 15:15:00 GMT+0530 (India Standard Time),2472.05,2477.45,2471.5,2476.15
Wed Jan 18 2023 15:20:00 GMT+0530 (India Standard Time),2476.15,2477.2,2474,2474.15
Wed Jan 18 2023 15:25:00 GMT+0530 (India Standard Time),2474.2,2474.9,2472.05,2474
Thu Jan 19 2023 09:15:00 GMT+0530 (India Standard Time),2472.9,2479.75,2467.05,2476.55
Thu Jan 19 2023 09:20:00 GMT+0530 (India Standard Time),2476.75,2476.75,2470,2475.8
Thu Jan 19 2023 09:25:00 GMT+0530 (India Standard Time),2475.9,2476.15,2468.45,2470.25
Thu Jan 19 2023 09:30:00 GMT+0530 (India Standard Time),2470.45,2472,2469,2470.2
Thu Jan 19 2023 09:35:00 GMT+0530 (India Standard Time),2470.2,2474.7,2470.2,2472.15
Thu Jan 19 2023 09:40:00 GMT+0530 (India Standard Time),2472.15,2473.95,2469,2469.6
Thu Jan 19 2023 09:45:00 GMT+0530 (India Standard Time),2469.6,2469.65,2463,2464.2
Thu Jan 19 2023 09:50:00 GMT+0530 (India Standard Time),2464.2,2465.9,2462.15,2465.55
Thu Jan 19 2023 09:55:00 GMT+0530 (India Standard Time),2465.1,2466.4,2464,2466
Thu Jan 19 2023 10:00:00 GMT+0530 (India Standard Time),2466.4,2467.3,2463.3,2464
Thu Jan 19 2023 10:05:00 GMT+0530 (India Standard Time),2464.2,2464.35,2458.1,2458.75
Thu Jan 19 2023 10:10:00 GMT+0530 (India Standard Time),2458.75,2460.65,2456.65,2460.3
Thu Jan 19 2023 10:15:00 GMT+0530 (India Standard Time),2460.6,2460.6,2457.1,2459.9
Thu Jan 19 2023 10:20:00 GMT+0530 (India Standard Time),2460,2460.25,2459.55,2460.1
Thu Jan 19 2023 10:25:00 GMT+0530 (India Standard Time),2460.1,2464.85,2460,2464.85
Thu Jan 19 2023 10:30:00 GMT+0530 (India Standard Time),2464.85,2466,2463.8,2464.45
Thu Jan 19 2023 10:35:00 GMT+0530 (India Standard Time),2464.4,2465.75,2463,2465.65
Thu Jan 19 2023 10:40:00 GMT+0530 (India Standard Time),2465.65,2467.9,2465.65,2466.7
Thu Jan 19 2023 10:45:00 GMT+0530 (India Standard Time),2466.7,2468.75,2466.35,2468.7
Thu Jan 19 2023 10:50:00 GMT+0530 (India Standard Time),2468.7,2470.3,2468.65,2469.55
Thu Jan 19 2023 10:55:00 GMT+0530 (India Standard Time),2469.5,2471.75,2469.35,2471.7
Thu Jan 19 2023 11:00:00 GMT+0530 (India Standard Time),2471.65,2475.85,2471.55,2474.5
Thu Jan 19 2023 11:05:00 GMT+0530 (India Standard Time),2474.5,2475,2470.95,2473.45
Thu Jan 19 2023 11:10:00 GMT+0530 (India Standard Time),2473.5,2475.25,2472,2475.15
Thu Jan 19 2023 11:15:00 GMT+0530 (India Standard Time),2475.15,2478,2475.15,2477.65
Thu Jan 19 2023 11:20:00 GMT+0530 (India Standard Time),2477.65,2477.8,2475,2475.1
Thu Jan 19 2023 11:25:00 GMT+0530 (India Standard Time),2475.1,2476.05,2472.2,2476
Thu Jan 19 2023 11:30:00 GMT+0530 (India Standard Time),2476,2477,2474.6,2475.6
Thu Jan 19 2023 11:35:00 GMT+0530 (India Standard Time),2475.6,2476,2473.95,2475.45
Thu Jan 19 2023 11:40:00 GMT+0530 (India Standard Time),2475.45,2479.5,2474.4,2479.5
Thu Jan 19 2023 11:45:00 GMT+0530 (India Standard Time),2479.6,2481,2477.6,2478.8
Thu Jan 19 2023 11:50:00 GMT+0530 (India Standard Time),2478.75,2480.35,2477.3,2477.9
Thu Jan 19 2023 11:55:00 GMT+0530 (India Standard Time),2477.9,2478.7,2469.8,2472.65
Thu Jan 19 2023 12:00:00 GMT+0530 (India Standard Time),2472.65,2474.55,2471.85,2473.45
Thu Jan 19 2023 12:05:00 GMT+0530 (India Standard Time),2473.45,2475.6,2470.6,2475.6
Thu Jan 19 2023 12:10:00 GMT+0530 (India Standard Time),2475.2,2476.8,2475.2,2476
Thu Jan 19 2023 12:15:00 GMT+0530 (India Standard Time),2476.1,2476.9,2474.05,2476.1
Thu Jan 19 2023 12:20:00 GMT+0530 (India Standard Time),2476.05,2476.75,2474,2476.1
Thu Jan 19 2023 12:25:00 GMT+0530 (India Standard Time),2476.05,2478.15,2476,2476.75
Thu Jan 19 2023 12:30:00 GMT+0530 (India Standard Time),2476.55,2478.8,2476,2477.9
Thu Jan 19 2023 12:35:00 GMT+0530 (India Standard Time),2477.85,2478.15,2476.25,2477.7
Thu Jan 19 2023 12:40:00 GMT+0530 (India Standard Time),2477.65,2477.9,2476,2476
Thu Jan 19 2023 12:45:00 GMT+0530 (India Standard Time),2476,2476.05,2470,2470.8
Thu Jan 19 2023 12:50:00 GMT+0530 (India Standard Time),2470.2,2474,2469.35,2474
Thu Jan 19 2023 12:55:00 GMT+0530 (India Standard Time),2472.5,2473.9,2471.95,2472.55
Thu Jan 19 2023 13:00:00 GMT+0530 (India Standard Time),2472.55,2473,2470.75,2471.8
Thu Jan 19 2023 13:05:00 GMT+0530 (India Standard Time),2471.8,2472.5,2470.05,2472.5
Thu Jan 19 2023 13:10:00 GMT+0530 (India Standard Time),2472.45,2473.5,2471.5,2471.55
Thu Jan 19 2023 13:15:00 GMT+0530 (India Standard Time),2471.55,2472.45,2470.05,2470.95
Thu Jan 19 2023 13:20:00 GMT+0530 (India Standard Time),2471,2471.6,2470.25,2470.85
Thu Jan 19 2023 13:25:00 GMT+0530 (India Standard Time),2470.8,2471.55,2470.05,2470.05
Thu Jan 19 2023 13:30:00 GMT+0530 (India Standard Time),2470.05,2472.9,2470.05,2471.85
Thu Jan 19 2023 13:35:00 GMT+0530 (India Standard Time),2471.85,2472.8,2471.25,2472.8
Thu Jan 19 2023 13:40:00 GMT+0530 (India Standard Time),2472.8,2476.2,2472.15,2476.05
Thu Jan 19 2023 13:45:00 GMT+0530 (India Standard Time),2476.05,2477.35,2475.5,2475.95
Thu Jan 19 2023 13:50:00 GMT+0530 (India Standard Time),2475.95,2476.9,2474.4,2475.7
Thu Jan 19 2023 13:55:00 GMT+0530 (India Standard Time),2474.9,2478.5,2474.9,2478.45
Thu Jan 19 2023 14:00:00 GMT+0530 (India Standard Time),2478.5,2480.75,2477.8,2479.95
Thu Jan 19 2023 14:05:00 GMT+0530 (India Standard Time),2479.9,2480.3,2478.85,2479
Thu Jan 19 2023 14:10:00 GMT+0530 (India Standard Time),2478.95,2479,2476.95,2478.65
Thu Jan 19 2023 14:15:00 GMT+0530 (India Standard Time),2478.65,2479,2475.75,2475.75
Thu Jan 19 2023 14:20:00 GMT+0530 (India Standard Time),2475.75,2477.4,2472.5,2472.6
Thu Jan 19 2023 14:25:00 GMT+0530 (India Standard Time),2472.6,2475,2472,2473.5
Thu Jan 19 2023 14:30:00 GMT+0530 (India Standard Time),2473.45,2475.3,2471.8,2471.85
Thu Jan 19 2023 14:35:00 GMT+0530 (India Standard Time),2471.85,2474.35,2471.35,2474.15
Thu Jan 19 2023 14:40:00 GMT+0530 (India Standard Time),2474.15,2477.5,2473.75,2476.95
Thu Jan 19 2023 14:45:00 GMT+0530 (India Standard Time),2476.95,2478,2475.1,2475.85
Thu Jan 19 2023 14:50:00 GMT+0530 (India Standard Time),2475.85,2476.55,2475.05,2476.3
Thu Jan 19 2023 14:55:00 GMT+0530 (India Standard Time),2476.35,2477.3,2470.45,2473.45
Thu Jan 19 2023 15:00:00 GMT+0530 (India Standard Time),2473.25,2476.45,2473.25,2475
Thu Jan 19 2023 15:05:00 GMT+0530 (India Standard Time),2475,2475,2473.2,2474
Thu Jan 19 2023 15:10:00 GMT+0530 (India Standard Time),2474,2474,2469.6,2470.3
Thu Jan 19 2023 15:15:00 GMT+0530 (India Standard Time),2470.25,2471.5,2468.7,2470.1
Thu Jan 19 2023 15:20:00 GMT+0530 (India Standard Time),2470.1,2470.5,2467.1,2467.95
Thu Jan 19 2023 15:25:00 GMT+0530 (India Standard Time),2467.95,2470,2465.95,2469
Fri Jan 20 2023 09:15:00 GMT+0530 (India Standard Time),2475,2475,2453.25,2454.95
Fri Jan 20 2023 09:20:00 GMT+0530 (India Standard Time),2454.05,2456.35,2450.1,2450.1
Fri Jan 20 2023 09:25:00 GMT+0530 (India Standard Time),2450.05,2451.95,2446.6,2450
Fri Jan 20 2023 09:30:00 GMT+0530 (India Standard Time),2450,2450,2447.75,2450
Fri Jan 20 2023 09:35:00 GMT+0530 (India Standard Time),2450,2453.6,2449.9,2453.35
Fri Jan 20 2023 09:40:00 GMT+0530 (India Standard Time),2453.25,2453.95,2445,2446.95
Fri Jan 20 2023 09:45:00 GMT+0530 (India Standard Time),2446.5,2448.5,2443.25,2448.5
Fri Jan 20 2023 09:50:00 GMT+0530 (India Standard Time),2448.5,2449.95,2443.25,2445.05
Fri Jan 20 2023 09:55:00 GMT+0530 (India Standard Time),2444.85,2448.8,2444.5,2448.5
Fri Jan 20 2023 10:00:00 GMT+0530 (India Standard Time),2448.5,2452.9,2447.3,2451.6
Fri Jan 20 2023 10:05:00 GMT+0530 (India Standard Time),2452,2454,2449.5,2453.95
Fri Jan 20 2023 10:10:00 GMT+0530 (India Standard Time),2454,2455,2453.05,2455
Fri Jan 20 2023 10:15:00 GMT+0530 (India Standard Time),2454.95,2461,2454.9,2458.8
Fri Jan 20 2023 10:20:00 GMT+0530 (India Standard Time),2459.7,2460,2457,2458.15
Fri Jan 20 2023 10:25:00 GMT+0530 (India Standard Time),2458.15,2461,2458,2460.05
Fri Jan 20 2023 10:30:00 GMT+0530 (India Standard Time),2459.05,2460.7,2457.8,2460
Fri Jan 20 2023 10:35:00 GMT+0530 (India Standard Time),2460,2460.8,2457.55,2460.6
Fri Jan 20 2023 10:40:00 GMT+0530 (India Standard Time),2460.6,2463,2459,2461.65
Fri Jan 20 2023 10:45:00 GMT+0530 (India Standard Time),2461.8,2462.8,2460.1,2460.95
Fri Jan 20 2023 10:50:00 GMT+0530 (India Standard Time),2460.95,2460.95,2456.1,2459.65
Fri Jan 20 2023 10:55:00 GMT+0530 (India Standard Time),2459.5,2459.65,2455.7,2456.3
Fri Jan 20 2023 11:00:00 GMT+0530 (India Standard Time),2456.3,2457.5,2454,2456.45
Fri Jan 20 2023 11:05:00 GMT+0530 (India Standard Time),2456.45,2459,2456.4,2458.95
Fri Jan 20 2023 11:10:00 GMT+0530 (India Standard Time),2458.95,2459,2456,2456.95
Fri Jan 20 2023 11:15:00 GMT+0530 (India Standard Time),2456.05,2456.9,2454.35,2455.5
Fri Jan 20 2023 11:20:00 GMT+0530 (India Standard Time),2455.5,2456.85,2454.85,2456.85
Fri Jan 20 2023 11:25:00 GMT+0530 (India Standard Time),2456.85,2458.45,2456.8,2458.25
Fri Jan 20 2023 11:30:00 GMT+0530 (India Standard Time),2458.1,2459.95,2457.55,2457.8
Fri Jan 20 2023 11:35:00 GMT+0530 (India Standard Time),2457.55,2458.25,2457.55,2457.65
Fri Jan 20 2023 11:40:00 GMT+0530 (India Standard Time),2457.65,2459.65,2456.85,2458.5
Fri Jan 20 2023 11:45:00 GMT+0530 (India Standard Time),2458.5,2460.95,2458.45,2460.55
Fri Jan 20 2023 11:50:00 GMT+0530 (India Standard Time),2460.85,2461.95,2456.7,2457.3
Fri Jan 20 2023 11:55:00 GMT+0530 (India Standard Time),2457.3,2459.75,2456.25,2458
Fri Jan 20 2023 12:00:00 GMT+0530 (India Standard Time),2458,2460.5,2457.2,2459.95
Fri Jan 20 2023 12:05:00 GMT+0530 (India Standard Time),2459.95,2461,2458.4,2458.5
Fri Jan 20 2023 12:10:00 GMT+0530 (India Standard Time),2458.5,2460,2458.25,2459.9
Fri Jan 20 2023 12:15:00 GMT+0530 (India Standard Time),2459.7,2460.15,2459.25,2459.35
Fri Jan 20 2023 12:20:00 GMT+0530 (India Standard Time),2459.35,2460,2458.2,2459.5
Fri Jan 20 2023 12:25:00 GMT+0530 (India Standard Time),2459.3,2460,2459,2459.95
Fri Jan 20 2023 12:30:00 GMT+0530 (India Standard Time),2459.9,2459.95,2458.25,2459
Fri Jan 20 2023 12:35:00 GMT+0530 (India Standard Time),2459,2459.5,2458.1,2459
Fri Jan 20 2023 12:40:00 GMT+0530 (India Standard Time),2459,2459,2457.05,2457.5
Fri Jan 20 2023 12:45:00 GMT+0530 (India Standard Time),2457.05,2458.5,2456.2,2458
Fri Jan 20 2023 12:50:00 GMT+0530 (India Standard Time),2458,2460,2457.3,2459.8
Fri Jan 20 2023 12:55:00 GMT+0530 (India Standard Time),2459.35,2460.05,2457.75,2459
Fri Jan 20 2023 13:00:00 GMT+0530 (India Standard Time),2459,2459.3,2458,2458.25
Fri Jan 20 2023 13:05:00 GMT+0530 (India Standard Time),2458.4,2459.5,2458,2458.7
Fri Jan 20 2023 13:10:00 GMT+0530 (India Standard Time),2458.65,2459.5,2458,2459.05
Fri Jan 20 2023 13:15:00 GMT+0530 (India Standard Time),2458.9,2459.95,2458,2459.7
Fri Jan 20 2023 13:20:00 GMT+0530 (India Standard Time),2459.85,2460.75,2458.6,2459.15
Fri Jan 20 2023 13:25:00 GMT+0530 (India Standard Time),2460,2460,2458.5,2459.65
Fri Jan 20 2023 13:30:00 GMT+0530 (India Standard Time),2459.25,2459.85,2457.15,2457.95
Fri Jan 20 2023 13:35:00 GMT+0530 (India Standard Time),2457.95,2459.2,2457.85,2459.2
Fri Jan 20 2023 13:40:00 GMT+0530 (India Standard Time),2459,2459.5,2457.35,2457.9
Fri Jan 20 2023 13:45:00 GMT+0530 (India Standard Time),2457.9,2458.8,2457,2457.95
Fri Jan 20 2023 13:50:00 GMT+0530 (India Standard Time),2457.95,2458.5,2456.05,2457.05
Fri Jan 20 2023 13:55:00 GMT+0530 (India Standard Time),2457.05,2457.3,2451.8,2452.45
Fri Jan 20 2023 14:00:00 GMT+0530 (India Standard Time),2452.45,2454.85,2451.75,2454.25
Fri Jan 20 2023 14:05:00 GMT+0530 (India Standard Time),2454.3,2455,2453.3,2454.6
Fri Jan 20 2023 14:10:00 GMT+0530 (India Standard Time),2454.85,2454.85,2452,2452.95
Fri Jan 20 2023 14:15:00 GMT+0530 (India Standard Time),2452.95,2453.95,2449,2449.55
Fri Jan 20 2023 14:20:00 GMT+0530 (India Standard Time),2449.55,2450,2447.05,2449.8
Fri Jan 20 2023 14:25:00 GMT+0530 (India Standard Time),2449.7,2450,2447.75,2447.75
Fri Jan 20 2023 14:30:00 GMT+0530 (India Standard Time),2447.8,2448.7,2442,2443
Fri Jan 20 2023 14:35:00 GMT+0530 (India Standard Time),2443,2445.15,2442.3,2443
Fri Jan 20 2023 14:40:00 GMT+0530 (India Standard Time),2443,2444.2,2441.05,2444
Fri Jan 20 2023 14:45:00 GMT+0530 (India Standard Time),2443.25,2449.8,2443.1,2448.45
Fri Jan 20 2023 14:50:00 GMT+0530 (India Standard Time),2448.55,2451.3,2447.4,2448
Fri Jan 20 2023 14:55:00 GMT+0530 (India Standard Time),2448.95,2448.95,2443.45,2447
Fri Jan 20 2023 15:00:00 GMT+0530 (India Standard Time),2447.25,2447.35,2442.3,2443.55
Fri Jan 20 2023 15:05:00 GMT+0530 (India Standard Time),2443.6,2443.8,2438.3,2439.5
Fri Jan 20 2023 15:10:00 GMT+0530 (India Standard Time),2439.45,2443.75,2439.15,2443.7
Fri Jan 20 2023 15:15:00 GMT+0530 (India Standard Time),2443.7,2445,2442.5,2443.5
Fri Jan 20 2023 15:20:00 GMT+0530 (India Standard Time),2443.45,2445.15,2441,2443.8
Fri Jan 20 2023 15:25:00 GMT+0530 (India Standard Time),2443.95,2444.5,2442,2443
Mon Jan 23 2023 09:15:00 GMT+0530 (India Standard Time),2449,2458.6,2440.1,2455
Mon Jan 23 2023 09:20:00 GMT+0530 (India Standard Time),2455.75,2455.75,2438.65,2439.35
Mon Jan 23 2023 09:25:00 GMT+0530 (India Standard Time),2439.05,2446.15,2432,2446.1
Mon Jan 23 2023 09:30:00 GMT+0530 (India Standard Time),2447.25,2457,2444.95,2456.25
Mon Jan 23 2023 09:35:00 GMT+0530 (India Standard Time),2456.3,2461,2454.1,2454.25
Mon Jan 23 2023 09:40:00 GMT+0530 (India Standard Time),2454.1,2456.7,2450,2451.7
Mon Jan 23 2023 09:45:00 GMT+0530 (India Standard Time),2451.7,2458.5,2450,2458
Mon Jan 23 2023 09:50:00 GMT+0530 (India Standard Time),2458.9,2465.85,2457.25,2465
Mon Jan 23 2023 09:55:00 GMT+0530 (India Standard Time),2465,2466,2458.6,2462
Mon Jan 23 2023 10:00:00 GMT+0530 (India Standard Time),2461,2462.4,2457,2457.5
Mon Jan 23 2023 10:05:00 GMT+0530 (India Standard Time),2457.4,2461.55,2457.4,2459.2
Mon Jan 23 2023 10:10:00 GMT+0530 (India Standard Time),2459.3,2459.8,2454.1,2456.05
Mon Jan 23 2023 10:15:00 GMT+0530 (India Standard Time),2456.05,2461,2456.05,2459.8
Mon Jan 23 2023 10:20:00 GMT+0530 (India Standard Time),2459.4,2460.85,2456.55,2457.05
Mon Jan 23 2023 10:25:00 GMT+0530 (India Standard Time),2456.6,2457.15,2452,2453.1
Mon Jan 23 2023 10:30:00 GMT+0530 (India Standard Time),2453.1,2455.65,2452.95,2455
Mon Jan 23 2023 10:35:00 GMT+0530 (India Standard Time),2454.9,2455.7,2453,2454
Mon Jan 23 2023 10:40:00 GMT+0530 (India Standard Time),2454,2457.4,2453.6,2454.1
Mon Jan 23 2023 10:45:00 GMT+0530 (India Standard Time),2453.6,2456,2453.6,2453.7
Mon Jan 23 2023 10:50:00 GMT+0530 (India Standard Time),2453.35,2454.1,2450.9,2452.5
Mon Jan 23 2023 10:55:00 GMT+0530 (India Standard Time),2452.2,2453.65,2447.15,2449.25
Mon Jan 23 2023 11:00:00 GMT+0530 (India Standard Time),2449.25,2449.95,2448.15,2449.65
Mon Jan 23 2023 11:05:00 GMT+0530 (India Standard Time),2449.95,2451,2448,2448.2
Mon Jan 23 2023 11:10:00 GMT+0530 (India Standard Time),2448.2,2449.5,2442,2443.2
Mon Jan 23 2023 11:15:00 GMT+0530 (India Standard Time),2443.3,2448,2443.3,2445.2
Mon Jan 23 2023 11:20:00 GMT+0530 (India Standard Time),2444.95,2446,2444,2444.6
Mon Jan 23 2023 11:25:00 GMT+0530 (India Standard Time),2444.9,2445.15,2443.1,2443.35
Mon Jan 23 2023 11:30:00 GMT+0530 (India Standard Time),2443.35,2444.3,2442.65,2443.85
Mon Jan 23 2023 11:35:00 GMT+0530 (India Standard Time),2443.85,2444,2442,2443
Mon Jan 23 2023 11:40:00 GMT+0530 (India Standard Time),2443,2445,2442.2,2444.95
Mon Jan 23 2023 11:45:00 GMT+0530 (India Standard Time),2444.95,2448,2444.6,2447.55
Mon Jan 23 2023 11:50:00 GMT+0530 (India Standard Time),2447.7,2448,2438.45,2440.45
Mon Jan 23 2023 11:55:00 GMT+0530 (India Standard Time),2440.45,2442.9,2439.5,2441.85
Mon Jan 23 2023 12:00:00 GMT+0530 (India Standard Time),2441.85,2442.85,2441.5,2441.55
Mon Jan 23 2023 12:05:00 GMT+0530 (India Standard Time),2441.5,2441.55,2436.15,2436.2
Mon Jan 23 2023 12:10:00 GMT+0530 (India Standard Time),2436.2,2438.2,2435.1,2436.9
Mon Jan 23 2023 12:15:00 GMT+0530 (India Standard Time),2436.4,2437,2435,2435.15
Mon Jan 23 2023 12:20:00 GMT+0530 (India Standard Time),2435.7,2436,2434,2434
Mon Jan 23 2023 12:25:00 GMT+0530 (India Standard Time),2434,2436.1,2432.1,2433.65
Mon Jan 23 2023 12:30:00 GMT+0530 (India Standard Time),2434.15,2434.9,2432.5,2433.3
Mon Jan 23 2023 12:35:00 GMT+0530 (India Standard Time),2432.6,2435,2432.25,2433.35
Mon Jan 23 2023 12:40:00 GMT+0530 (India Standard Time),2433.5,2434.15,2431.6,2432
Mon Jan 23 2023 12:45:00 GMT+0530 (India Standard Time),2432,2433.1,2428,2431.2
Mon Jan 23 2023 12:50:00 GMT+0530 (India Standard Time),2431.2,2433,2430.85,2432.3
Mon Jan 23 2023 12:55:00 GMT+0530 (India Standard Time),2432.25,2433.1,2431,2431.55
Mon Jan 23 2023 13:00:00 GMT+0530 (India Standard Time),2431.25,2432.7,2428,2429.45
Mon Jan 23 2023 13:05:00 GMT+0530 (India Standard Time),2430,2431.6,2428.5,2430
Mon Jan 23 2023 13:10:00 GMT+0530 (India Standard Time),2430.05,2430.25,2429,2429.5
Mon Jan 23 2023 13:15:00 GMT+0530 (India Standard Time),2429.6,2430.4,2429.5,2430.05
Mon Jan 23 2023 13:20:00 GMT+0530 (India Standard Time),2430.15,2431.55,2429.8,2430.2
Mon Jan 23 2023 13:25:00 GMT+0530 (India Standard Time),2430.25,2432.8,2430,2432.8
Mon Jan 23 2023 13:30:00 GMT+0530 (India Standard Time),2432.55,2434,2429.5,2430.3
Mon Jan 23 2023 13:35:00 GMT+0530 (India Standard Time),2430.3,2432.95,2429,2431.35
Mon Jan 23 2023 13:40:00 GMT+0530 (India Standard Time),2431.35,2435.95,2430.95,2434
Mon Jan 23 2023 13:45:00 GMT+0530 (India Standard Time),2434.2,2435.7,2431.5,2432
Mon Jan 23 2023 13:50:00 GMT+0530 (India Standard Time),2432.15,2434.6,2431.25,2433.85
Mon Jan 23 2023 13:55:00 GMT+0530 (India Standard Time),2433.85,2434.05,2431,2432.7
Mon Jan 23 2023 14:00:00 GMT+0530 (India Standard Time),2432,2435.5,2431.6,2433.3
Mon Jan 23 2023 14:05:00 GMT+0530 (India Standard Time),2434.45,2434.75,2432.45,2434.55
Mon Jan 23 2023 14:10:00 GMT+0530 (India Standard Time),2434.7,2434.95,2433,2433.45
Mon Jan 23 2023 14:15:00 GMT+0530 (India Standard Time),2433.45,2435.35,2430.3,2435.3
Mon Jan 23 2023 14:20:00 GMT+0530 (India Standard Time),2435.35,2436.4,2434.75,2435.2
Mon Jan 23 2023 14:25:00 GMT+0530 (India Standard Time),2435.6,2436,2433,2433.75
Mon Jan 23 2023 14:30:00 GMT+0530 (India Standard Time),2434.2,2435,2433,2434.2
Mon Jan 23 2023 14:35:00 GMT+0530 (India Standard Time),2434.2,2434.5,2429,2429.1
Mon Jan 23 2023 14:40:00 GMT+0530 (India Standard Time),2429.4,2430.35,2427,2428.1
Mon Jan 23 2023 14:45:00 GMT+0530 (India Standard Time),2427.7,2431.8,2427.35,2430.6
Mon Jan 23 2023 14:50:00 GMT+0530 (India Standard Time),2430.6,2431,2429.1,2429.65
Mon Jan 23 2023 14:55:00 GMT+0530 (India Standard Time),2429.65,2430.8,2429,2429.15
Mon Jan 23 2023 15:00:00 GMT+0530 (India Standard Time),2429.95,2434,2429.3,2432.6
Mon Jan 23 2023 15:05:00 GMT+0530 (India Standard Time),2432.95,2433.85,2431,2431.9
Mon Jan 23 2023 15:10:00 GMT+0530 (India Standard Time),2432.3,2432.9,2431,2431.65
Mon Jan 23 2023 15:15:00 GMT+0530 (India Standard Time),2431.9,2432,2430,2430.3
Mon Jan 23 2023 15:20:00 GMT+0530 (India Standard Time),2430.45,2431,2428,2428.85
Mon Jan 23 2023 15:25:00 GMT+0530 (India Standard Time),2428.75,2429.55,2425.1,2427
Tue Jan 24 2023 09:15:00 GMT+0530 (India Standard Time),2440,2440,2427.5,2430.7
Tue Jan 24 2023 09:20:00 GMT+0530 (India Standard Time),2430.8,2437,2429.35,2436.7
Tue Jan 24 2023 09:25:00 GMT+0530 (India Standard Time),2436.7,2440,2432.05,2439.65
Tue Jan 24 2023 09:30:00 GMT+0530 (India Standard Time),2439.7,2443.2,2438.7,2440.45
Tue Jan 24 2023 09:35:00 GMT+0530 (India Standard Time),2440.45,2441.5,2436,2436.2
Tue Jan 24 2023 09:40:00 GMT+0530 (India Standard Time),2436.2,2439.25,2433.25,2438
Tue Jan 24 2023 09:45:00 GMT+0530 (India Standard Time),2438,2438,2434,2435.1
Tue Jan 24 2023 09:50:00 GMT+0530 (India Standard Time),2435.05,2436.25,2430.05,2432.9
Tue Jan 24 2023 09:55:00 GMT+0530 (India Standard Time),2432.2,2433.4,2431,2432
Tue Jan 24 2023 10:00:00 GMT+0530 (India Standard Time),2432.4,2432.9,2430.1,2431
Tue Jan 24 2023 10:05:00 GMT+0530 (India Standard Time),2431,2431.05,2414.2,2416
Tue Jan 24 2023 10:10:00 GMT+0530 (India Standard Time),2415.85,2417.95,2389.75,2411.5
Tue Jan 24 2023 10:15:00 GMT+0530 (India Standard Time),2411.5,2419.8,2409.4,2417.25
Tue Jan 24 2023 10:20:00 GMT+0530 (India Standard Time),2417.05,2419.9,2414.6,2419.75
Tue Jan 24 2023 10:25:00 GMT+0530 (India Standard Time),2419.85,2424.85,2419,2422.95
Tue Jan 24 2023 10:30:00 GMT+0530 (India Standard Time),2423,2423.85,2419.1,2421.75
Tue Jan 24 2023 10:35:00 GMT+0530 (India Standard Time),2421.8,2427.4,2421,2427.4
Tue Jan 24 2023 10:40:00 GMT+0530 (India Standard Time),2427.5,2433.75,2426.5,2431.8
Tue Jan 24 2023 10:45:00 GMT+0530 (India Standard Time),2432,2434,2427.85,2428.6
Tue Jan 24 2023 10:50:00 GMT+0530 (India Standard Time),2429.25,2430,2424.5,2425
Tue Jan 24 2023 10:55:00 GMT+0530 (India Standard Time),2425,2431.55,2425,2431
Tue Jan 24 2023 11:00:00 GMT+0530 (India Standard Time),2431.55,2436.15,2430.7,2432.75
Tue Jan 24 2023 11:05:00 GMT+0530 (India Standard Time),2432.55,2437.9,2432,2433
Tue Jan 24 2023 11:10:00 GMT+0530 (India Standard Time),2433,2433,2428,2428.2
Tue Jan 24 2023 11:15:00 GMT+0530 (India Standard Time),2428.05,2428.65,2425.15,2426
Tue Jan 24 2023 11:20:00 GMT+0530 (India Standard Time),2426.2,2426.5,2422,2425.65
Tue Jan 24 2023 11:25:00 GMT+0530 (India Standard Time),2425.65,2431.45,2425.5,2430.05
Tue Jan 24 2023 11:30:00 GMT+0530 (India Standard Time),2430.15,2430.2,2426,2426.85
Tue Jan 24 2023 11:35:00 GMT+0530 (India Standard Time),2427.1,2428.15,2423.4,2424.65
Tue Jan 24 2023 11:40:00 GMT+0530 (India Standard Time),2424.65,2428.7,2424,2426.55
Tue Jan 24 2023 11:45:00 GMT+0530 (India Standard Time),2426.65,2427,2422.5,2423.15
Tue Jan 24 2023 11:50:00 GMT+0530 (India Standard Time),2423.5,2425,2422.1,2423.95
Tue Jan 24 2023 11:55:00 GMT+0530 (India Standard Time),2424.15,2426.4,2423.15,2424.05
Tue Jan 24 2023 12:00:00 GMT+0530 (India Standard Time),2424,2426.6,2423,2426
